song_idx,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
851,3lKLicYUnOWe2rW8EBNuDS,Jobii,Intergalactic Sneakers,Intergalactic Sneakers,5,134500,False,0.769,0.567,1,-7.01,1,0.0583,0.591,0.899,0.117,0.652,119.974,5,study
852,6H3X41Jx3g53VSuCQrCBq7,SHISHAMO,SHISHAMO BEST,君とゲレンデ,33,255626,False,0.429,0.927,9,-2.563,1,0.0654,0.00212,0.0,0.433,0.853,175.019,4,j-rock
853,5L6AODGmQNfTRZMzrDj57g,CKY,Carver City,...And She Never Returned,24,212000,False,0.417,0.979,2,-3.737,0,0.0766,4.44e-06,0.0642,0.103,0.422,112.223,4,industrial
854,0jZO7p0nBUi9VHedWUBS9l,Lord Huron;Phoebe Bridgers,13 Reasons Why (Season 2),The Night We Met (feat. Phoebe Bridgers),68,208173,False,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,3,folk
855,4o7Rszx7VVCzrCr1RPlPot,SVDDEN DEATH,VOYD Vol. I,Behemoth,54,192000,True,0.891,0.893,10,-0.595,0,0.191,0.0142,0.142,0.0768,0.555,139.933,4,dubstep
856,19DWVHIuLe52qyeZATpp8x,Julio Martel;Alfredo De Angelis;Carlos Dante,Flores del Alma,Flores del Alma - Remasterizado,21,184424,False,0.601,0.541,7,-10.176,0,0.0469,0.9,0.688,0.175,0.832,104.951,3,tango
857,0s8Ht3XaHDQuDjLnK3xVMW,VIBIE;Arijit Singh;Pritam,Shayad (Lofi Flip),Shayad - Lofi Flip,58,208000,False,0.666,0.44,8,-11.046,1,0.0486,0.601,0.0219,0.342,0.423,120.008,4,indian
858,5N5k9nd479b1xpDZ4usjrg,Calvin Harris;Sam Smith;Jessie Reyez,Promises (with Sam Smith),Promises (with Sam Smith),77,213309,False,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4,progressive-house
859,4tQU3h1fKbxPofhHiasvzw,Sajjan Raj Vaidya,Kuraakaani,Kuraakaani,45,262004,False,0.52,0.316,5,-13.943,1,0.027,0.865,1.52e-05,0.114,0.305,93.001,4,indie-pop
860,6ITNRagpLcw79jH8gkiyBS,Pat Metheny,What's It All About,And I Love Her,51,262106,False,0.621,0.113,2,-16.842,0,0.0491,0.97,0.834,0.116,0.203,107.75,4,guitar
861,3flkRKcEZISJOXSvTvK9PT,Sumo,Divididos Por La Felicidad,Divididos por la Felicidad,35,300080,False,0.617,0.688,0,-7.366,1,0.092,0.0337,0.205,0.556,0.663,125.993,4,ska
862,4pYcgi9R0LHUeiyiFaAzcY,Carl Craig,Versus,Desire,10,498538,False,0.624,0.575,5,-14.894,1,0.0342,0.00555,0.825,0.11,0.0787,117.003,4,detroit-techno
863,0D1pEisM3QkiacGXJe5dmd,Elvis Presley,Elvis 30 #1 Hits,(You're The) Devil in Disguise,67,140426,False,0.481,0.733,5,-7.633,1,0.165,0.575,1.18e-05,0.108,0.874,122.909,4,rockabilly
864,6vIUovlj8NGi1JfnzVUUBI,Krewella,Get Wet,Human,45,195533,False,0.521,0.808,4,-3.852,0,0.0526,0.0363,0.0,0.227,0.198,140.077,4,dub
865,1PdMtzyJP5Ry2UpiDyTA5j,Jonas Blue;William Singe,Обратно в клас - pop,Mama,1,184133,False,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.013,4,edm
866,4Eda1y3heYypvl4KRcJcKs,Chris Tomlin,Hello Love,God Of This City,47,297920,False,0.487,0.509,2,-6.935,1,0.0294,0.15,4.45e-06,0.0857,0.181,77.985,4,world-music
867,3AIOSwOvHabAP5STNXCUof,Frankie Goes To Hollywood,Christmas Classics,The Power Of Love,0,328864,False,0.465,0.23,5,-13.791,0,0.0325,0.349,2.85e-06,0.539,0.114,123.102,4,synth-pop
868,49AQAXswd32dFJUWOegVWO,Wu Bai,愛情的盡頭,Last Dance,54,271533,False,0.463,0.62,6,-7.27,0,0.0289,0.0158,1.26e-06,0.195,0.492,151.311,4,mandopop
869,2MA9Qh9M1gzoE4HgCVLmac,White Zombie,La Sexorcisto: Devil Music Volume 1,Warp Asylum,32,402626,False,0.435,0.716,9,-11.676,1,0.0544,0.000294,0.00367,0.441,0.449,107.545,4,industrial
870,3oM90C4SZLYzVZJEZD5EQk,Pritam;Arijit Singh,Chhichhore,Khairiyat (Bonus Track),56,270706,False,0.605,0.655,0,-5.625,0,0.0364,0.484,1.13e-06,0.152,0.597,124.974,4,indian
871,6B7KZkn8aUTZNaTjRRYgtK,Vince Gill;Jenny Gill,Slow Christmas Songs 2022,Let There Be Peace On Earth,0,272586,False,0.453,0.139,6,-12.683,1,0.0302,0.806,3.11e-06,0.121,0.17,105.33,3,country
872,1Q6Yq87dBVj1BYaiOsjKph,"Sarah, the Illstrumentalist",Chillin In Cabo,Where the Sun Lives,40,141064,False,0.686,0.499,11,-10.212,1,0.0306,0.141,0.203,0.298,0.515,97.088,4,study
873,3SnGymj6ijE2iuUfWxLo1q,Diana Ross,Diana,I'm Coming Out,70,323346,False,0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,4,disco
874,5JbR2mP2Vou60a1efoBbxA,Rolando Villazón;Wiener Sängerknaben;Schubert Akademie;Gerald Wirth,pov: you are walking in a winter wonderland,Silent Night,0,249680,False,0.255,0.229,2,-13.173,1,0.0326,0.974,0.222,0.0711,0.186,82.875,3,opera
875,5uNazTJV7Rpd8zAtWDiSiG,Alter Bridge,Pawns & Kings,Silver Tongue,52,258786,False,0.427,0.93,1,-5.988,1,0.0745,1.12e-05,3.22e-05,0.439,0.345,140.934,4,grunge
876,7etnwj0uVj9yPrYuoqrt3T,Cueio Limão,Quem Matou o Bozo?,Prego,32,124253,False,0.261,0.935,9,-5.823,1,0.181,0.0019,0.0,0.352,0.704,158.975,4,hardcore
877,5iM8aV6Ynj3zuDsxqQm2Sn,Death Cab for Cutie,Top of the Rock,Roman Candles,0,130106,False,0.518,0.757,6,-8.584,0,0.0555,0.000777,0.00931,0.115,0.189,129.901,4,indie
878,0xCaQb8CfEuBCBZANmpf5b,Jhayco;KAROL G;Haze,Perreo Tenebroso Vol. 1,Deséame Suerte,0,208160,False,0.723,0.622,4,-5.184,0,0.0467,0.189,5.86e-05,0.107,0.538,94.024,4,latin
879,0YIn7WsGky3S0ugXcRaBbR,Max e Luan,Esqueminha (Ao Vivo),"Amante, Amiga e Namorada - Ao Vivo",62,139088,False,0.644,0.754,0,-5.874,1,0.0681,0.712,0.0,0.409,0.655,154.973,4,sertanejo
880,75iWsNyEgROEhzNnP6iU7s,Ane Brun,Christmas Day Chill,The First Day Of Christmas,0,189109,False,0.374,0.203,10,-12.595,1,0.0331,0.895,0.000479,0.263,0.32,134.146,3,songwriter
881,17pOLaBouf2EleJjsHfJSg,Blue Swede;Björn Skifs,Hooked on a Feeling - Remixes,Hooked On A Feeling,62,172866,False,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,4,swedish
882,2Qm7HUXiXKIKRlfGGyEHL5,He Is Legend,White Bat,When The Woods Were Young,29,216170,False,0.244,0.964,2,-4.663,1,0.119,4.07e-05,0.436,0.244,0.216,177.6,4,hardcore
883,5AFJu2ztDpjULgkrdM0zVi,Faime,Rain,Rain,44,160555,False,0.737,0.423,6,-10.838,0,0.0357,0.346,0.000152,0.0872,0.244,108.035,4,chill
884,7Eoqr9pBOC7sp41pFDoiLC,Busy Signal,Bad Gal Only,Bad Gal Only,17,195500,False,0.902,0.738,5,-7.257,0,0.3,0.275,1.57e-06,0.212,0.474,120.027,5,j-dance
885,2ZGFYsDWwjU0BBvVAw6js9,Gabríel Ólafs,The Lily,The Lily - Piano Version,57,116960,False,0.435,0.00889,7,-33.986,1,0.046,0.992,0.941,0.121,0.29,110.307,3,ambient
886,5LpyVD81GEyO9GNLsNI7QU,Jhayco;Bad Bunny,El perreo es el futuro,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino
887,6TSDRzJGwbK9cajVbtqlPV,Wax Tailor,Tales of the Forgotten Melodies,Que Sera,60,164093,False,0.714,0.721,9,-5.049,1,0.0783,0.273,0.245,0.174,0.415,83.021,4,trip-hop
888,0jGlJFZXayPq6PzBNkVSPP,Berliner Philharmoniker;Herbert von Karajan,Spooky Scary Season,"Peer Gynt Suite No. 1, Op. 46: 4. In The Hall Of The Mountain King",1,130000,False,0.301,0.0951,1,-15.691,1,0.109,0.732,0.923,0.205,0.291,91.503,4,german
889,3hhq0bgUAFOVpU8UTRAOSv,Ella Baila Sola,Grandes Éxitos: Ella Baila Sola,Amores de barra,27,194666,False,0.604,0.827,7,-6.99,1,0.155,0.443,2.46e-06,0.201,0.315,172.065,4,spanish
890,3Q4h3tFoJYs56syDz6NwuI,6EJOU,Nothing Feels the same,See You In Hell,25,338666,False,0.593,0.957,4,-3.521,0,0.156,0.0392,0.967,0.134,0.341,179.993,4,techno
891,1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Feel Something,Infinity,85,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4,rock
892,7iLA6PQeQWRjLDHOJgGpj5,Pritam;Arijit Singh;Antara Mitra,Dilwale (Original Motion Picture Soundtrack),Gerua,60,345558,False,0.371,0.668,11,-7.269,0,0.0497,0.636,2e-06,0.294,0.403,87.458,4,indian
893,6QkjoJ4fgWczKVLkN3zsGR,Bixiga 70,Bixiga 70 (2011),Tema Di Malaika,27,247693,False,0.689,0.886,8,-8.548,0,0.0462,0.563,0.897,0.0744,0.884,107.983,4,afrobeat
894,2GxINuvAsETA0TmO3bebLU,The Upbeats;Mara TK,De-Evolution Part II,Say Go,20,272601,False,0.452,0.909,5,-1.635,0,0.0795,0.073,0.289,0.0853,0.12,86.662,4,drum-and-bass
895,4BDkjIvf7i6NDIa13ULvbI,Camille Saint-Saëns;Leander High School Wind Ensemble;Robert Selaiden,2021 Midwest Clinic: Leander High School Wind Ensemble (Live),"Symphony No. 3 in C Minor, Op. 78 ""Organ"": II. Allegro moderato - Presto - Maestoso - Allegro (Excerpts Arr. E. Vandoren for Wind Ensemble) [Live]",0,489306,False,0.345,0.147,10,-20.149,1,0.0407,0.907,0.799,0.671,0.13,105.862,4,french
896,6WrtyVY9CgbXi8TbAOr3KH,Glee Cast,Glee The 3D Concert Movie (Motion Picture Soundtrack),Firework (Glee Cast Concert Version),20,164320,False,0.532,0.875,10,-6.057,0,0.0543,0.0231,0.0,0.946,0.397,124.058,4,club
897,7zep4BfQRkfASc8qhX0cct,Piyush Bhisekar,Hai Bharosa,Tu Hai Wajah,37,193925,False,0.698,0.385,3,-13.217,1,0.0763,0.636,0.00409,0.134,0.493,135.167,3,singer-songwriter
898,12fjzFXAuTONQLn5dJAixP,Amon Amarth,The Crusher,Releasing Surtur's Fire,21,326413,False,0.386,0.972,1,-5.383,0,0.0768,1.45e-06,0.771,0.0482,0.0965,99.942,4,death-metal
899,5T2ZZiBMDGh3TZDUbxg4rV,Palak Muchhal,M.S.Dhoni - The Untold Story,Kaun Tujhe,65,241448,False,0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,4,pop-film
900,6mdFbyuyUxGn0knrqBYEWD,Sarz;DJ Tunez;Flash,Africa Rising Vol.4,Get Up,0,203389,False,0.838,0.602,6,-8.279,0,0.173,0.0311,6.43e-05,0.0887,0.793,118.022,4,dancehall
901,1rg9XExYRDpEPn2cDqwz6A,Dhyo Haw,Daur Ulang,Pelangi Baruku,46,280210,False,0.529,0.64,5,-7.482,1,0.031,0.398,0.103,0.12,0.521,137.031,4,reggae
902,2kOH2QZB7F7I1iVXqwKuBF,Dhanush;Anirudh Ravichander,"Mayakkama Kalakkama (From ""Thiruchitrambalam"")","Mayakkama Kalakkama (From ""Thiruchitrambalam"")",77,142258,False,0.789,0.536,9,-5.422,0,0.0424,0.604,2.09e-06,0.088,0.877,124.029,4,pop
903,356h9UEHsIQlgC86mCpL73,The Prophet,The Hardcore Archive Part 3 (1997),Believe The Innocence (Original Mix) - Extended Mix,0,322998,False,0.634,0.948,11,-4.088,0,0.338,0.122,0.753,0.0697,0.434,169.761,4,hardstyle
904,5CYSQsoznUiQAByJdv18NO,La Matatena,Emulsion de Skape,No Volverás,33,198600,False,0.551,0.812,8,-4.161,1,0.0318,0.298,0.0025,0.21,0.801,141.25,4,ska
905,006tmNZLXEXPqdb23wwSN1,İlhan İrem,Bezginin Gizli Mektupları,Yemyeşil Bir Deniz,44,358173,False,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,jazz
906,1e6za5PtF2cndLHKZD7nrm,Lagum,Seja o Que Eu Quiser,Pra Lá de Bagdá,44,208000,False,0.628,0.892,2,-4.734,1,0.0581,0.0783,1.19e-05,0.0666,0.575,110.03,4,mpb
907,3Aa8Gcc8Y4Q9t9Cx8Af7tM,George Jones,Saginaw Michigan,Saginaw Michigan,17,168000,False,0.521,0.449,4,-13.521,1,0.0506,0.697,0.0,0.101,0.905,156.694,4,honky-tonk
908,5jkFEHWraBRMHSlEQ7pU4g,Mark Benson,Piano Favorites 3,I Can't Make You Love Me - Piano Version,57,218266,False,0.442,0.0405,0,-25.777,1,0.057,0.992,0.962,0.115,0.191,111.388,4,disney
909,6IO6Bej5U0Qqh7zoUTTtdm,Kenny Larkin,Metaphor (Expanded Edition),Loop 2,11,268600,False,0.665,0.87,6,-12.887,0,0.0517,0.00429,0.259,0.0781,0.369,135.018,4,chicago-house
910,3qAXH92Chxp4o5yVBcSPc3,Savage Hands,Love No More,Love No More,50,225186,False,0.5,0.93,10,-3.591,0,0.0961,8.25e-05,1.91e-05,0.108,0.451,129.979,4,metalcore
911,7FIdJstlFStpFTmNd0Q42b,Small Faces,Small Faces,What'Cha Gonna Do About It,34,116933,False,0.672,0.733,9,-7.033,1,0.0934,0.151,0.0,0.0543,0.668,76.376,4,british
912,4uPQOi5PQapwSbMs97LcJG,Romanthony;Kevin McKay,"Let Me Show You Love (Classic 12"")",Let Me Show You Love - Kevin McKay's Luv101 Edit,7,487933,False,0.961,0.235,0,-11.005,1,0.415,0.00174,0.000298,0.0758,0.539,121.058,4,chicago-house
913,3JibLpqNHuIMfOy3maUWse,Ella Fitzgerald,Pop Fun and Christmas Music 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
914,2V4RjaQD2SAk2c5VMBxC1L,Kittie,Until the End,In Dreams,22,195786,False,0.103,0.819,0,-2.807,1,0.0462,7.26e-06,0.0732,0.0836,0.402,51.833,4,industrial
915,21NhKlkXOJz3n8dSVL3ej5,Behemoth,Opvs Contra Natvram,Versvs Christvs,49,389927,False,0.207,0.883,1,-4.929,1,0.0722,0.000148,0.0124,0.071,0.142,181.908,4,death-metal
916,0T7UC9WLm1LeZX46T3atqP,Feine Sahne Fischfilet,Sturm & Dreck,Angst frisst Seele auf,38,167928,False,0.581,0.957,0,-4.079,1,0.0335,0.00151,0.000434,0.345,0.742,94.939,4,punk-rock
917,2PNxDVjqfTgm3tlibZ2c38,Loopable;Verter la lluvia,Rain Sounds and other Ambiences (Loopable and without Fade),Brown Noise Waves and the Pouring Rain,42,93451,False,0.0,4.28e-05,2,-18.683,1,0.0,0.194,0.999,0.718,0.0,0.0,0,sleep
918,1jLsirPDkUS2g4gnkYua58,Alan Walker;Julie Bergan;K-391;SEUNGRI,Ignite,Ignite,71,210288,False,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008,4,electro
919,7ICuxEuvIr4BvFiRPQDY5F,Marvvila;Dilsinho,Convite (Ao Vivo),Convite - Ao Vivo,43,197454,False,0.521,0.649,8,-8.189,1,0.0285,0.764,0.0,0.433,0.688,140.067,4,pagode
920,2SVUxQIlGTSyzAgAWhXlDZ,Tony Esposito,Latin Classic,Kalimba De Luna,30,229533,False,0.568,0.915,1,-10.533,0,0.032,0.00745,0.0111,0.0785,0.65,110.84,4,disco
921,2A3rdPzSEorEkvJ22dfskX,Thomas Gold;R3SPAWN;David Shane,Letting Go,Letting Go,29,197437,False,0.464,0.62,9,-7.389,1,0.0516,0.0176,0.0,0.493,0.238,127.994,4,techno
922,6VJcMjtcbFGAwZxqW28C8Q,Roberto Diana;Muniesa,Muniesa,Cortes de Aragón,47,72167,False,0.426,0.0812,4,-21.651,0,0.0843,0.948,0.889,0.107,0.243,85.204,5,acoustic
923,6zDoJPNO6ma2VPaRhNQOKe,Worakls;Ben Böhmer;Eivør,Orchestra (Remixes),Red Dressed - Ben Böhmer Remix,48,358587,False,0.588,0.492,9,-9.111,0,0.0931,0.000573,0.726,0.256,0.328,123.991,4,minimal-techno
924,6qLEOZvf5gI7kWE63JE7p3,Stone Temple Pilots,Purple (2019 Remaster),Interstate Love Song - 2019 Remaster,73,194853,False,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,4,grunge
925,2xvhiOjmQcGn5A83Xkiks2,my little airport,TASTE OF TEARS (Live),K同學 - Live,26,194129,False,0.586,0.42,8,-13.362,0,0.04,0.339,0.0,0.816,0.458,76.219,4,cantopop
926,6DpTTIl22LYSQzHvLqrfUB,Chronic Law,Life Changes,Walk with Faith,2,210279,False,0.703,0.494,5,-7.829,0,0.315,0.627,0.0,0.172,0.457,93.609,4,j-dance
927,3fYs96RfFfIDsNnnFzDEpN,Busy Signal,Reggae Gold 2012,Come Over (Missing You) - Extended Dub Mix,22,317440,False,0.728,0.555,5,-5.871,0,0.101,0.027,0.0,0.205,0.538,90.071,4,j-dance
928,1HKAmEDrCjyXBP6rgCHq9i,Bijay Anand Sahu;Ayushi Pani,Amar Gaan,Amar Gaan,42,197879,False,0.598,0.651,7,-5.496,1,0.111,0.0242,0.0,0.195,0.704,128.558,4,samba
929,4Vb5Y6RQztThqqqFre24wL,Lamb of God,Ashes of the Wake (15th Anniversary),Omerta,60,285962,False,0.413,0.982,6,-4.079,0,0.201,0.00242,0.00112,0.323,0.155,118.504,4,metal
930,0FbO6ScdOkmzIsAxlAwpGk,Seu Jorge;Zeca Pagodinho,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Deixa a Vida Me Levar (Ao Vivo),36,154240,False,0.509,0.904,7,-6.488,1,0.0677,0.784,6.37e-05,0.162,0.645,122.515,4,samba
931,2WvlhzlFAkFnEECtNnSKO6,Iguinho e Lulinha,Voltar pro Meu Sertão,Voltar pro Meu Sertão,43,177084,False,0.602,0.855,11,-3.607,0,0.187,0.729,0.0,0.302,0.42,75.866,4,forro
932,6RLT4oQWaW3WiBmuTFBZnI,Volbeat,Halloween Spooky Party 2022,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3,alt-rock
933,1J8RuOjLTsM0leTQTqFwmO,サザンオールスターズ,NUDE MAN,匂艶 THE NIGHT CLUB,40,249768,False,0.487,0.868,11,-5.726,0,0.13,0.0873,0.0,0.166,0.796,131.095,4,j-pop
934,59PzGWG2yXtvQiznMaFTVg,Dayseeker,Dreamstate,Dreamstate,59,219354,False,0.471,0.935,6,-3.482,0,0.0567,0.00125,0.0,0.0386,0.496,95.983,4,metalcore
935,04TiCLkLXmQyk9SnNe6t6d,Inner City,Praise,United,5,390103,False,0.654,0.687,6,-12.735,1,0.0444,0.00417,0.432,0.365,0.439,124.798,4,detroit-techno
936,49424i5Jhxfd2NYMcDqeqQ,Earthspace,Freaking Out,Freaking Out,36,417959,False,0.608,0.94,8,-7.715,0,0.0406,0.000218,0.732,0.471,0.356,146.996,4,trance
937,75SaMR1ikwoGSrrfeITsVX,Swedish House Mafia;Sting,Larga Vida al Electro,Redlight,1,242904,False,0.716,0.655,2,-5.999,1,0.0444,0.00857,0.162,0.0572,0.207,125.012,4,progressive-house
938,4Zhk42K1aOOLTr73P2xI4V,Halina Frackowiak,60 lat Polskich Nagrań,Tin Pan Alley,25,230840,False,0.558,0.492,11,-10.173,0,0.0268,0.599,0.0,0.205,0.691,111.488,4,synth-pop
939,18jI2Eg2XpQ06sjOLLymBM,Briston Maroney,All Out Alternative,Paradise,0,164466,False,0.477,0.93,1,-2.347,1,0.051,0.0185,0.0,0.202,0.779,150.072,4,indie-pop
940,0l1cMCWrZmTAn4YZQ4KmYZ,Son Tentación,Nuestra Historia,Cuando una Mujer Decide Olvidar,30,360646,False,0.68,0.793,6,-5.96,0,0.0385,0.0934,0.000176,0.124,0.512,168.013,4,salsa
941,0xchuOuU0MqjKaUrzIPrCv,Pepper and Po,Breaking News,Subway Signs,26,183007,False,0.792,0.0414,8,-14.461,1,0.0663,0.748,0.929,0.0902,0.418,79.985,4,study
942,69FWtCp9Cj4pdnThcLObYZ,disrupt,The Rest,Succumb to the Pressure,13,109973,False,0.232,0.986,10,-5.368,0,0.079,1.39e-05,0.00587,0.206,0.742,170.345,4,grindcore
943,1rcxltU3Mzn8gN6Z8ly9Zh,Loving,If I Am Only My Thoughts,Visions,59,233558,False,0.658,0.67,7,-7.093,0,0.0255,0.499,0.0071,0.256,0.696,95.3,4,garage
944,2oNYsdCasRRlz1shXFAz7D,Linkin Park,LIVING THINGS,LOST IN THE ECHO,67,205120,False,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,4,metal
945,2FF0QRDJZDMqb4Bn5wzICT,Alpha,This Is Lovers Rock,Cant Get Over You,19,305733,False,0.775,0.43,7,-7.597,1,0.0748,0.129,0.00012,0.0269,0.868,135.426,3,trip-hop
946,79WNtfRQcGa1xHysQGN5k1,Exaltasamba,Todos Os Sambas Ao Vivo,40 Graus De Amor - Ao Vivo,42,257106,False,0.485,0.696,0,-8.122,1,0.0415,0.67,0.0,0.93,0.575,150.014,4,samba
947,0aLAWPWS8fCtTUqn2JS927,The Gathering,Sleepy Buildings (A Semi-Acoustic Evening) [Live],Saturnine - Semi-Acoustic Live version,20,294800,False,0.408,0.725,9,-7.937,0,0.0536,0.00846,0.0266,0.951,0.248,77.245,4,goth
948,14YRlgVNiKHu0Xts9Xexbu,Soda Stereo,Comfort y Música Para Volar,Disco Eterno - MTV Unplugged,40,427026,False,0.547,0.845,0,-6.146,1,0.0361,0.015,0.102,0.696,0.352,149.961,4,ska
949,1lO9rzG6zQwduAprZAI7N1,Novo Amor,Welcome to the Jungle,Welcome to the Jungle,44,196279,False,0.457,0.313,3,-11.215,1,0.0302,0.97,0.378,0.108,0.0657,128.882,4,ambient
950,2l2yRJWgMiJkfPbRNiuC25,Ado,新時代 (ウタ from ONE PIECE FILM RED),新時代 - ウタ from ONE PIECE FILM RED,77,228214,False,0.494,0.986,7,-2.262,1,0.243,0.0505,4.41e-06,0.334,0.421,175.003,4,j-pop
951,3HdJWzA5iMRweXuY98Dyzb,J Balvin;Skrillex,pov: it's 2021,In Da Getto,0,130666,False,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,4,latin
952,6laLzRAweI0HEOYDMO4Kds,Alison Krauss & Union Station,Live,"Tiny Broken Heart - Live From The Louisville Palace, Kentucky / 2002",25,188400,False,0.466,0.815,9,-8.479,1,0.0355,0.159,0.000236,0.864,0.866,112.448,4,bluegrass
953,4NmieuZWuPz5jb3V3sDoV8,Therion,Theli,Opus Eclipse,19,219826,False,0.493,0.771,2,-6.797,1,0.0276,0.0219,0.82,0.231,0.561,129.97,4,black-metal
954,667Nl2Pc2g6h6mohByqKc0,Corinne Bailey Rae,Sad Covers 2022,"The Scientist - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",2,196040,False,0.307,0.231,10,-11.111,1,0.0333,0.806,0.000267,0.112,0.158,85.551,4,soul
955,5IGYPdHMSG4PLXDS9LDPJS,Eastmountainsouth,Eastmountainsouth,So Are You To Me,52,117760,False,0.302,0.0783,2,-14.968,1,0.0325,0.956,9.88e-05,0.12,0.231,140.485,5,acoustic
956,3TzFMl0zARNFZh2nGyFp62,De La Tierra,De La Tierra,Rostros,22,246560,False,0.573,0.988,0,-2.923,0,0.0597,0.00376,0.0143,0.101,0.159,95.501,4,heavy-metal
957,7jZwak3w1Sbwkb8aqusUwi,Duane Eddy,Twangin' The Golden Hits,Rebel Rouser,49,153933,False,0.408,0.497,7,-10.092,1,0.0374,0.822,0.839,0.718,0.928,204.592,4,rockabilly
958,1wb1ZXg2PXID9E9pjecsbD,Autechre,Anvil Vapre,Second Scepe,14,443000,False,0.833,0.97,8,-10.688,0,0.0665,0.0956,0.933,0.317,0.278,130.03,4,idm
959,2La21GqU4fKTQLcfLxTeoz,L'Impératrice,Odyssée - EP,Agitations tropicales,65,248892,False,0.76,0.401,1,-9.537,0,0.0674,0.564,0.259,0.0977,0.619,115.989,4,synth-pop
960,060yBdo3lauYpAIGm1fNoe,Leonardo;Eduardo Costa,Cabaré Night Club (Ao Vivo),Não Quero Piedade - Ao Vivo,45,200000,False,0.677,0.719,0,-4.454,1,0.0286,0.241,0.0,0.895,0.614,104.939,3,sertanejo
961,7BE5qh8793eRFmk55hrhxk,Extreme Noise Terror,Retrobution,Subliminal,12,254600,False,0.241,0.882,8,-8.735,1,0.0792,2.88e-06,0.692,0.114,0.237,109.698,4,grindcore
962,3W3masBDqqvAVgt1C89klS,Josh A;NEFFEX,Sober,Sober,47,136396,False,0.665,0.664,5,-6.104,1,0.213,0.224,0.0,0.178,0.454,183.111,4,sad
963,6i81qFkru6Kj1IEsB7KNp2,Pearl Jam,Backspacer,Just Breathe,69,215853,False,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,4,grunge
964,6c5rTtOsf4nYCABaiI0lFj,Regen zum Schlafen,Schlaf Regen Auf Fenster,Regen: Ruhiger Regen Auf Dem Fenster,36,201688,False,0.469,0.921,8,-14.928,1,0.0779,0.768,0.528,0.397,0.0623,113.422,4,sleep
965,2MAdX6d9ugqrggFJlmpO2P,Oscar D'León,Carrete familiar,Que Bueno Baila Usted,0,216421,False,0.816,0.785,10,-5.415,1,0.043,0.459,6.1e-06,0.154,0.968,92.815,4,salsa
966,0OfZ9imMwFU03zc2wl8pBt,filous;James Hersey,Dawn EP,How Hard I Try,57,198000,False,0.743,0.564,5,-8.761,1,0.045,0.299,0.000693,0.109,0.505,120.012,4,deep-house
967,2dZGjt9vTScmQVAWTzvoJl,Matoma;Brando,Today's Party Hits,The Bender,0,184320,False,0.707,0.882,6,-7.46,1,0.0385,0.0606,0.0131,0.105,0.208,125.007,4,house
968,2TK2KSrzXD6W01qjXVjNGh,Leslie Odom Jr.;Lin-Manuel Miranda;Daveed Diggs;Okieriete Onaodowan;Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),The Room Where It Happens,66,318214,False,0.638,0.49,4,-9.382,0,0.426,0.271,0.0,0.664,0.511,173.552,4,show-tunes
969,3ZbWEeC7kBVrGBSMV1p5Xr,Eikichi Yazawa,RISING SUN (50th Anniversary Remastered),YOU - Remastered 2022,35,200053,False,0.602,0.59,0,-10.671,1,0.0596,0.027,2.69e-05,0.195,0.418,143.643,4,j-rock
970,4V1CEf4NktNY6CfHKBqSKy,Vadim Kozin,Velikie ispolniteli Rossii XX veka: Vadim Kozin (Deluxe Version),Kovyl',0,189653,False,0.502,0.0984,2,-15.272,0,0.0918,0.994,0.0128,0.127,0.48,64.687,4,romance
